               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 108,            0.023257,            0.009858,            0.013371,             0.85923,             0.76417,             0.86941,             0.66761,            0.020412,           0.0045124,            0.024658,          7.8872e-05,          7.8872e-05,          7.8872e-05
                 109,            0.023358,            0.010014,            0.012987,             0.85097,                0.78,             0.87935,             0.67616,            0.020501,           0.0045714,            0.023809,          7.8507e-05,          7.8507e-05,          7.8507e-05
                 110,            0.023384,           0.0097406,            0.012862,             0.78822,             0.81896,             0.86856,             0.67389,             0.02018,           0.0044633,             0.02521,          7.8139e-05,          7.8139e-05,          7.8139e-05
                 111,            0.022845,            0.009805,            0.012757,             0.83379,             0.79184,             0.88422,             0.68397,            0.020363,           0.0044942,            0.021911,          7.7769e-05,          7.7769e-05,          7.7769e-05
                 112,            0.023178,           0.0098323,            0.012457,             0.81123,             0.80876,             0.87138,             0.67616,            0.020238,           0.0044415,              0.0244,          7.7397e-05,          7.7397e-05,          7.7397e-05
                 113,            0.022987,           0.0096978,            0.012509,             0.80762,             0.81896,             0.86953,             0.67951,            0.019823,           0.0044668,            0.023922,          7.7023e-05,          7.7023e-05,          7.7023e-05
                 114,             0.02273,           0.0096407,            0.012994,             0.78747,             0.84574,             0.88431,             0.68243,            0.020323,           0.0044296,            0.022426,          7.6647e-05,          7.6647e-05,          7.6647e-05
                 115,            0.023155,           0.0097561,            0.013106,             0.79238,             0.81245,             0.86566,             0.67451,            0.020115,           0.0044962,            0.023405,          7.6269e-05,          7.6269e-05,          7.6269e-05
                 116,            0.022299,           0.0096227,              0.0118,             0.81074,             0.78412,             0.86388,             0.67133,            0.019802,           0.0044513,            0.023749,          7.5889e-05,          7.5889e-05,          7.5889e-05
                 117,            0.022216,           0.0096876,            0.011864,             0.77093,             0.84122,             0.87985,             0.68315,            0.019825,            0.004477,            0.021336,          7.5506e-05,          7.5506e-05,          7.5506e-05
                 118,            0.022336,           0.0095461,             0.01229,              0.8348,             0.79066,             0.87164,             0.67473,            0.020307,           0.0045499,            0.022509,          7.5122e-05,          7.5122e-05,          7.5122e-05
                 119,            0.022266,           0.0095591,            0.012051,             0.83812,               0.817,             0.88243,             0.68969,             0.01996,            0.004502,            0.020976,          7.4735e-05,          7.4735e-05,          7.4735e-05
                 120,            0.022283,            0.009498,            0.012028,             0.84432,             0.79813,             0.87896,             0.68474,             0.02012,           0.0044526,            0.022265,          7.4347e-05,          7.4347e-05,          7.4347e-05
                 121,            0.022048,           0.0095263,            0.011659,             0.82376,             0.79787,             0.88129,              0.6883,            0.019924,           0.0044213,            0.022647,          7.3956e-05,          7.3956e-05,          7.3956e-05
                 122,            0.022181,           0.0095665,            0.011116,             0.87223,             0.77681,             0.88592,             0.68789,            0.020002,           0.0044086,            0.022111,          7.3564e-05,          7.3564e-05,          7.3564e-05
